Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2225915,31-Jan-22,Pennsylvania,Washington,50 Scenic Dr,Trinity Middle School,0,0,0,0,1
2227709,31-Jan-22,Ohio,Columbus,1160 Ann St,South High School,0,0,0,0,0
2223934,31-Jan-22,Kentucky,Louisville,4001 Herman St,Acadamy @ Shawnee,0,0,0,0,1
2222746,29-Jan-22,Wisconsin,Beloit,1225 4th St,Beloit Memorial High School,1,0,0,0,1
2222388,29-Jan-22,Indiana,Indianapolis,5401 W 71st St,Pike High School,0,0,0,0,1
2222122,28-Jan-22,North Carolina,Lumberton,3901 Fayetteville Rd,Lumberton High School,0,0,0,0,1
2221844,28-Jan-22,Texas,Royse City,700 FM 2642,Royse City HS,0,0,0,0,1
2222316,28-Jan-22,Texas,Austin,7309 Lazy Creek Dr,Lyndon B Johnson HS,0,0,0,0,2
2226624,28-Jan-22,Nevada,Reno,1331 E Plumb Ln,Earl Wooster High School,0,0,0,0,1
2222449,28-Jan-22,Georgia,Augusta,2530 Wheeless Rd,Wheeless Road Elementary School,0,0,0,0,1
2222261,28-Jan-22,Oklahoma,Oklahoma City (Midwest City),213 Elm St,Midwest City High School,0,0,0,0,1
2223798,27-Jan-22,Tennessee,Clarksville,241 E Pine Mountain Rd,Kenwood Middle School,0,0,0,0,1
2221413,27-Jan-22,Kentucky,Louisville,5901 Greenwood Rd,Pleasure Ridge Park High School,0,0,0,0,0
2221403,27-Jan-22,California,Porterville,465 W Olive Ave,Porterville High School,0,0,0,0,1
2221385,27-Jan-22,Florida,Lake Mary,655 Longwood Lake Mary Rd,Lake Mary High School,0,0,0,0,1
2221540,27-Jan-22,Illinois,Rockford,2929 Charles St,Rockford East High School,0,0,0,0,3
2220825,26-Jan-22,Tennessee,Kingsport,520 Myrtle St,Cora Cox Academy,0,0,0,0,1
2220806,26-Jan-22,Kansas,Bonner Springs,100 McDanield St,Bonner Springs High School,0,0,0,0,1
2220839,26-Jan-22,Kentucky,Louisville,5901 Greenwood Rd,Pleasure Ridge Park High School,0,0,0,0,0
2224672,25-Jan-22,South Dakota,Box Elder,420 Patriot Dr,Douglas High School,0,0,0,0,1
2219645,25-Jan-22,Texas,Cibolo,1300 FM1103,Byron P Steele HS,0,0,0,0,0
2220308,25-Jan-22,Texas,San Antonio,7611 Marbach Rd,John Jay HS,0,0,0,0,0
2221109,25-Jan-22,New York,Brockport,350 New Campus Dr,SUNY Brockport,0,0,0,0,1
2220206,25-Jan-22,Florida,Moore Haven,700 Terrier Pride Rd,Moore Haven Middle-High School,0,0,0,0,1
2220588,24-Jan-22,Wisconsin,Middleton,2100 Bristol St,Middleton High School,0,0,0,0,0
2218951,23-Jan-22,Ohio,Ashland,401 College Ave,Ashland University,0,0,0,0,1
2218177,22-Jan-22,Nevada,Las Vegas,4259 S Maryland Pkwy,"University of Nevada, Las Vegas",0,1,0,0,0
2216550,21-Jan-22,Pennsylvania,Sharon Hill,300 Calcon Hook Rd,Academy Park High School,0,0,0,0,1
2216873,21-Jan-22,Ohio,Columbus,546 Jack Gibbs Blvd,Fort Hayes High School,0,0,0,0,1
2216656,21-Jan-22,Maryland,Derwood,5939 Muncaster Mill Rd,Magruder High School,0,1,0,0,1
2217170,20-Jan-22,Nebraska,Lincoln,2930 S 37th St,Lincoln Southeast High School,0,0,0,0,1
2221393,20-Jan-22,Colorado,Grand Junction,600 N 14th St,Grand River Academy,0,0,0,0,1
2216568,20-Jan-22,Florida,Fort Myers,2600 Buckingham Rd,Riverdale High School,0,0,0,0,1
2219268,20-Jan-22,North Carolina,Mount Ulla,8050 NC-801,West Rowan High School,0,0,0,0,0
2216395,19-Jan-22,Colorado,Alamosa,805 Craft Dr,Alamosa High School,0,0,0,0,1
2214766,19-Jan-22,Florida,Sanford,2701 Ridgewood Ave,Seminole High School,0,1,0,0,1
2218181,19-Jan-22,Arkansas,Arkadelphia,N/A,Arkadelphia Public Schools,0,0,0,0,1
2214981,19-Jan-22,Georgia,Atlanta,551 John Wesley Dobbs Ave NE,David T. Howard Middle School,0,0,0,0,0
2214976,19-Jan-22,Pennsylvania,Pittsburgh,2323 Brighton Rd,Oliver Citywide Academy,1,0,0,0,2
2216264,19-Jan-22,Florida,Fort Lauderdale (Oakland Park),700 NE 56th St,Northeast High School,0,0,0,0,1
2215486,18-Jan-22,Arizona,Phoenix,1750 W Thunderbird Rd,Thunderbird High School,0,0,0,0,1
2214989,18-Jan-22,Georgia,Atlanta,929 Charles Allen Dr NE,Midtown High School,0,0,0,0,1
2215861,18-Jan-22,Louisiana,Baton Rouge,3304 S Quad Dr,LSU / Patrick F. Taylor Hall,0,0,0,0,1
2220307,18-Jan-22,Texas,San Antonio,7611 Marbach Rd,John Jay HS,0,0,0,0,0
2215096,14-Jan-22,Georgia,Lithonia,2440 Phillips Rd,Lithonia High School,0,0,0,0,0
2211296,14-Jan-22,Connecticut,New Haven,199 Wilmot Rd,Brennan-Rogers Magnet School,0,0,0,0,1
2215857,14-Jan-22,Louisiana,Monroe,600 Forsythe Ave,Neville High School,0,0,0,0,1
2211957,14-Jan-22,Florida,Port Saint Lucie,1000 SW Darwin Blvd,Treasure Coast High School,0,0,0,0,1
2211396,13-Jan-22,Georgia,Moultrie,812 11th Ave NW,Charlie A. Gray Junior High School,0,0,0,0,0
2212061,13-Jan-22,Florida,Plantation,6901 NW 16th St,Plantation High School,0,0,0,0,1
2210590,13-Jan-22,Arizona,Glendale,9126 W Camelback Rd,Copper Canyon High School,0,0,0,0,1
2210049,12-Jan-22,Virginia,Henrico,7053 Messer Rd,Varina High School,0,0,0,0,0
2210756,12-Jan-22,Michigan,Warren,22900 Federal Ave,Lincoln High School,0,0,0,0,1
2210040,11-Jan-22,Pennsylvania,Pittsburgh,125 Parkfield St,Pittsburgh Carrick High School,0,0,0,0,1
2209610,11-Jan-22,New Mexico,Albuquerque,1505 Candelaria Rd NW,Valley High School,0,0,0,0,0
2210361,11-Jan-22,Maryland,Silver Spring,12401 Dalewood Dr,Wheaton High School,0,0,0,0,1
2209278,10-Jan-22,Tennessee,Memphis,4080 Kirby Pkwy,Kirby High School,0,0,0,0,1
2209247,10-Jan-22,Texas,Sherman,1701 Gallagher Dr,Dillingham Elementary School,0,0,0,0,0
2209114,10-Jan-22,Texas,Arlington,2000 Sam Houston Dr,Sam Houston High School,0,0,0,0,0
2207822,9-Jan-22,New York,Corona (Queens),101-01 Rockaway Blvd,John Adams High School,0,0,0,0,1
2209410,7-Jan-22,Kansas,Topeka,731 SW Fairlawn Rd,Landon Middle School,0,0,0,0,1
2205656,6-Jan-22,Missouri,Saint Louis,1731 S Broadway St,Lift for Life Academy,0,0,0,0,0
2213167,6-Jan-22,Ohio,Canton,1801 Schneider St. NE,Glenoak High School,0,0,0,0,1
2205075,5-Jan-22,South Carolina,Swansea,1195 IW Hutto Rd,Swansea High Freshmen Academy,0,0,0,0,1
2204300,4-Jan-22,Kentucky,Louisville,5901 Greenwood Rd,Pleasure Ridge Park High School,0,0,0,0,1
2204165,4-Jan-22,Iowa,Dyersville,203 2nd St SW,St. Francis Xavier Elementry School,0,0,0,0,1
2204018,4-Jan-22,Illinois,Rockford,5110 Auburn St,Auburn High School,0,2,0,0,3
2200505,30-Dec-21,Tennessee,Nashville,4820 Franklin Pike,John Overton High,0,0,0,0,2
2200745,29-Dec-21,North Carolina,Salisbury,2300 W Innes St,Catawba College,0,2,0,0,2
2194948,21-Dec-21,Indiana,Lafayette,4951 US-231,McCutcheon High School,0,0,0,0,1
2195935,20-Dec-21,Wisconsin,Green Bay,1415 E Walnut St,Green Bay East High School,0,0,0,0,2
2191898,17-Dec-21,Virginia,Richmond,302 Azalea Ave,Henrico High School,0,0,0,0,1
2191688,17-Dec-21,Texas,Abilene,2650 S 32nd St,Alcorta Elementary School,0,0,0,0,0
2191673,17-Dec-21,Iowa,Cedar Rapids,620 10th St SE,McKinnley Middle School,0,0,0,0,1
2191667,17-Dec-21,Tennessee,Hendersonville,204 Dolphus Dr,Lakeside Park Elementary,0,0,0,0,1
2191652,17-Dec-21,Utah,Salt Lake City,840 S 1300 E,East High School,0,0,0,0,1
2191524,17-Dec-21,Florida,Hollywood (Miramar),3601 SW 89th Ave,Miramar High School,0,0,0,0,1
2191792,16-Dec-21,South Carolina,Columbia,4800 Monticello Rd,Eau Claire High School,0,0,0,0,1
2191127,16-Dec-21,Illinois,Evanston,1600 Dodge Ave,Evanston Township High School,0,0,0,0,0
2191050,16-Dec-21,New York,Buffalo,2885 Main St,Bennett High School,0,0,0,0,1
2190937,16-Dec-21,Ohio,Blanchester,953 Cherry St,Blanchester High School,0,0,0,0,0
2191234,16-Dec-21,Washington,Lynnwood,6002 168th St SW,Meadowdale High School,0,0,0,0,1
2190227,15-Dec-21,Texas,San Antonio,9411 Military Dr W,Earl Warren HS,0,0,0,0,0
2190956,15-Dec-21,Florida,Lake Wales,1 Highlander Way,Lake Wales High School,0,0,0,0,1
2193325,15-Dec-21,Massachusetts,Worcester,299 Highland St,Doherty High School,0,0,0,0,0
2190490,15-Dec-21,Kentucky,Irvine,51 Patriot Drive,Estill County Middle School,0,0,0,0,1
2190568,15-Dec-21,North Carolina,East Bend,1431 Falcon Rd,Forbush Middle School,0,0,0,0,0
2189764,14-Dec-21,Virginia,Newport News,275 Menchville Rd,Menchville High School,1,0,0,0,1
2190432,14-Dec-21,South Carolina,Aiken,449 Rutland Dr,Aiken High School,0,0,0,0,1
2189611,14-Dec-21,Virginia,Hopewell,400 S Mesa Dr,Hopewell High School,0,0,0,0,1
2191671,14-Dec-21,Ohio,Columbus,1441 Bethel Rd,Centennial High School,0,0,0,0,1
2189556,14-Dec-21,South Carolina,North Charleston,6015 Murray Dr,Hanahan High School,0,0,0,0,1
2188706,13-Dec-21,North Carolina,Charlotte,2219 Senior Dr,West Charlotte High School,0,0,0,0,1
2188893,13-Dec-21,North Carolina,Raleigh,723 St Marys St,Broughton Magnet High School,0,0,0,0,3
2189244,13-Dec-21,Florida,Orlando,650 E River Falcons Way,East River High School,0,0,0,0,1
2189268,13-Dec-21,Florida,Lynn Haven,1903 FL-390,Mowat Middle School,0,0,0,0,3
2189547,13-Dec-21,Utah,Salt Lake City,241 N 300 W,West High School,0,0,0,0,1
2188668,13-Dec-21,Nevada,Las Vegas,2050 Sapphire Stone Ave,West Preparatory Academy,0,0,0,0,2
2189917,13-Dec-21,Louisiana,Mangham,810 Main St,Mangham High School,0,0,0,0,1
2187357,11-Dec-21,Georgia,Gray,339 Railroad St,Jones County High School gym,0,0,0,0,1
2191615,11-Dec-21,South Carolina,Anderson,806 Pearman Dairy Rd,Westside High School,0,0,0,0,3
2188952,10-Dec-21,Arkansas,Hot Springs National Park (Hot Springs),201 Emory St,World Class High School,0,0,0,0,1
2187086,10-Dec-21,Ohio,Columbus,3245 Oak Spring St,Mifflin High School,0,0,0,0,1
2188533,10-Dec-21,Wisconsin,Racine,2701 Drexel Ave,Mitchell Middle School,0,0,0,0,1
2186811,10-Dec-21,Florida,Seminole,8401 131st St N,Seminole High School,0,0,0,0,1
2186738,9-Dec-21,Virginia,Norfolk,2601 Corprew Ave,NSU Spartan Suites,0,0,0,0,1
2185825,9-Dec-21,Tennessee,Harrison,5728 TN-58,Central High School,0,0,0,0,1
2187967,9-Dec-21,Mississippi,Starkville,603 Yellow Jacket Dr,Starkville High School,0,0,0,0,1
2185963,9-Dec-21,North Carolina,Charlotte,2219 Senior Dr,West Charlotte High School,0,0,0,0,0
2185936,9-Dec-21,Alabama,Montgomery,225 Ann St,Lee High School,0,0,0,0,1
2190356,9-Dec-21,Florida,Lake Wales,1 Highlander Way,Lake Wales High School,0,0,0,0,1
2185847,9-Dec-21,North Carolina,Winston Salem (Winston-salem),2355 Pleasant St,Hanes Magnet School,0,0,0,0,1
2185964,9-Dec-21,North Carolina,Huntersville,11201 Old Statesville Rd,North Mecklenburg High School,0,0,0,0,0
2186434,9-Dec-21,Florida,Tallahassee,1717 W Tharpe St,Amos P. Godby High School,0,0,0,0,2
2186312,9-Dec-21,Indiana,Indianapolis,9500 E 16th St,Warren Central High School,0,0,0,0,2
2186650,9-Dec-21,Tennessee,Memphis,1270 N Graham St,Kingsbury High School,0,0,0,0,1
2185874,8-Dec-21,Minnesota,Saint Paul,270 Larpenteur Ave W,Community School of Excellence,0,0,0,0,1
2185084,8-Dec-21,North Carolina,Elon,1731 N NC-87,West Alamance High School,0,0,0,0,1
2185510,8-Dec-21,New Jersey,Lawrence Township (Lawrenceville),2525 Princeton Pike,Lawrence High School,0,0,0,0,1
2185206,8-Dec-21,North Carolina,Elizabeth City,1701 River Rd,River Road Middle School,0,0,0,0,1
2185251,8-Dec-21,North Carolina,Cary,638 Walnut St,Cary High School,0,0,0,0,0
2185672,8-Dec-21,California,Redlands,515 Texas St,Orangewood High School,0,0,0,0,1
2185566,8-Dec-21,Pennsylvania,Clairton,501 Waddell Ave,Clairton Education Center,0,0,0,0,2
2185506,8-Dec-21,Alabama,Montgomery,209 Perry Hill Rd,Goodwyn Middle School,0,0,0,0,1
2185315,8-Dec-21,Missouri,Kansas City,6401 The Paseo Blvd,Ewing Marion Kauffman School,0,2,0,0,0
2184484,7-Dec-21,Tennessee,Clarksville,1237 Rossview Rd,Rossview High School,0,0,0,0,1
2184488,7-Dec-21,North Carolina,Southern Pines,250 Voit Gilmore Ln,Pinecrest High School,0,0,0,0,0
2184306,7-Dec-21,Michigan,Lansing,3900 Stabler St,Everett High School,0,0,0,0,1
2184215,7-Dec-21,Minnesota,Minneapolis,3131 S 19th Ave,South High School,0,0,0,0,0
2185514,7-Dec-21,Georgia,Cordele,500 E 14th Ave,Crisp County Learning Center,0,0,0,0,1
2185347,7-Dec-21,Ohio,Ravenna,7075 OH-88,Maplewood Career Center,0,0,0,0,2
2183697,6-Dec-21,Colorado,Colorado Springs,6888 Black Forest Rd,Vista Ridge High School,0,0,0,0,1
2184357,6-Dec-21,South Carolina,Columbia,7500 Brookfield Rd,Richland Northeast High School,0,0,0,0,1
2191738,6-Dec-21,Maryland,Gambrills,2291 Davidsonville Rd,Crofton High School,0,0,0,0,0
2183446,6-Dec-21,South Carolina,North Charleston,1087 E Montague Ave,North Charleston High School,0,0,0,0,1
2183685,6-Dec-21,California,Wilmington,1500 block of E Denni St,N/A,1,2,0,0,2
2183764,6-Dec-21,Tennessee,Hermitage,441 Tyler Dr,Tulip Grove Elementary School,0,0,0,0,0
2182807,5-Dec-21,North Carolina,Raleigh,2110 Avent Ferry Rd,North Carolina State University,0,0,0,0,0
2183330,5-Dec-21,Connecticut,West Haven,300 Boston Post Rd,University of New Haven (Re-Charge Convenience Market),0,0,0,0,0
2183703,3-Dec-21,Colorado,Fountain,515 N Santa Fe Ave,Fountain Middle School,0,0,0,0,1
2182341,3-Dec-21,Ohio,Toledo,1755 E Broadway St,East Broadway Elementary School,0,0,0,0,0
2184389,3-Dec-21,Missouri,Saint Louis,3935 Enright Ave,Pamoja Preparatory Academy,0,0,0,0,0
2188654,3-Dec-21,Connecticut,Farmington,10 Monteith Dr,Farmington High School,0,0,0,0,0
2185675,3-Dec-21,California,Lancaster,3730 E Avenue J,Enterprise Elementary School,0,0,0,0,0
2205554,3-Dec-21,Ohio,Dayton (Centerville),500 E Franklin St,Centerville High School,0,0,0,0,0
2181967,3-Dec-21,Florida,Melbourne,150 W University Blvd,Florida Institute of Technology,0,0,1,0,0
2181895,3-Dec-21,Alabama,Selma,7975 US-80,Southside High School,0,0,0,0,2
2180889,2-Dec-21,Wisconsin,Madison,702 Pflaum Rd,La Follette High School,0,0,0,0,1
2180722,2-Dec-21,Texas,Katy,23440 Cinco Ranch Blvd,Cinco Ranch HS,0,0,0,0,0
2182816,2-Dec-21,North Carolina,Charlotte,1100 Eastway Dr,Garinger High School,0,0,0,0,0
2182146,2-Dec-21,Texas,Houston,4400 Aldine Mail Rte Rd,MacArthur Senior High School,0,0,0,0,1
2182055,2-Dec-21,California,Bakersfield,1200 New Stine Rd,West High School,0,0,0,0,1
2181133,2-Dec-21,North Carolina,Lumberton,1520 Martin Luther King Jr Dr,Knuckles Elementary School,0,0,0,0,0
2181122,2-Dec-21,Ohio,Harrison,9860 West Rd,William Henry Harrison High School,0,0,0,0,1
2180917,2-Dec-21,Virginia,Lexington,143 Greenhouse Rd,Rockbridge County High School,0,0,0,0,0
2181024,2-Dec-21,Arkansas,Jonesboro,4201 Chieftain Ln,Nettleton High School,0,0,0,0,1
2182422,2-Dec-21,California,Marysville,12 18th St,Marysville High School,0,0,0,0,1
2181712,2-Dec-21,Tennessee,Nashville,110 Gallatin Ave,East Nashville Magnet Middle School,0,0,0,0,1
2180869,1-Dec-21,Nevada,Las Vegas,2575 Los Feliz St,Sunrise Mountain High School,0,0,0,0,1
2185048,1-Dec-21,Missouri,Saint Louis,6131 Leona St,Woerner Elementary School,0,0,0,0,0
2179908,1-Dec-21,New York,Brooklyn,283 Adams St,The Urban Assembly School for Law and Justice,0,0,0,0,1
2182141,1-Dec-21,Texas,Pasadena,2121 Cherry Brook Ln,Sam Rayburn High School,0,0,0,0,1
2180130,1-Dec-21,Michigan,Southfield,21705 Evergreen Rd,Southfield Regional Academic Campus,0,0,0,0,1
2179887,1-Dec-21,Iowa,Pleasant Hill,8325 NE University Ave,Southeast Polk Jr High School,0,0,0,0,1
2178940,30-Nov-21,North Carolina,Charlotte,2001 Alleghany St,Harding University High School,0,0,0,0,0
2179879,30-Nov-21,Texas,Katy,23440 Cinco Ranch Blvd,Cinco Ranch High School,0,0,0,0,0
2179703,30-Nov-21,District of Columbia,Washington,1700 East Capitol St NE,Eastern Senior High School,0,0,0,0,1
2178487,30-Nov-21,Michigan,Oxford,745 N Oxford Rd,Oxford High School,4,7,0,0,1
2179189,30-Nov-21,Tennessee,Humboldt,2600 Viking Dr,Humboldt High School,2,1,0,0,1
2177984,29-Nov-21,Illinois,Bradley,700 W North St,Bradley-Bourbonnais Community High School,0,0,0,0,1
2177903,29-Nov-21,Missouri,Saint Louis,900 block of N Euclid Ave,SLPS Bus Stop,0,1,0,0,0
2177704,29-Nov-21,South Carolina,Union,1163 Lakeside Dr,Union County High School,0,0,0,0,1
2178809,29-Nov-21,South Carolina,Lexington,5643 Platt Springs Rd,White Knoll High School,0,0,0,0,1
2178866,29-Nov-21,South Carolina,North Charleston,8642 River Oaks Dr,River Oaks Middle School,0,0,0,0,0
2177708,29-Nov-21,Pennsylvania,Philadelphia,100 block of W Wyoming Ave,Bus stop,1,0,0,0,4
2179695,29-Nov-21,Kentucky,Paris,3343 Lexington Rd,Bourbon County Middle School,0,0,0,0,0
2178326,29-Nov-21,Arizona,Laveen,3921 W Baseline Rd,Cesar Chavez High School,0,1,0,0,1
2179303,29-Nov-21,North Dakota,Fargo,2120 9th St S,Lincoln Elementary School,0,0,0,0,0
2176411,26-Nov-21,California,Campbell,4805 Westmont Ave,Westmont High School,0,2,0,0,0
2173736,23-Nov-21,Kentucky,Louisville,3000 Dundee Rd,Atherton High School,0,0,0,0,1
2173747,23-Nov-21,Kentucky,Louisville,1900 S 7th St,McFerran Preparatory Academy,0,0,0,0,0
2175239,23-Nov-21,Arizona,Tucson,3901 W Linda Vista Blvd,N/A,0,0,0,0,0
2176012,23-Nov-21,Iowa,Waukee,2605 SE LA Grant Pkwy,Timberline School,0,0,0,0,1
2173906,22-Nov-21,Michigan,Grand Rapids,1450 Forest Hill Ave SE,Meadow Brook Elementary School,0,0,0,0,0
2175928,22-Nov-21,North Carolina,Charlotte,2700 Dorchester Pl,Sedgefield Middle School,0,0,0,0,1
2174857,22-Nov-21,New Jersey,Clementon,801 Egg Harbor Rd,Lindenwold High School,0,0,0,0,0
2173382,22-Nov-21,Kentucky,Louisville (Shively),2501 Rockford Ln,Western High School,0,0,0,0,1
2170898,19-Nov-21,Colorado,Aurora,1250 Chambers Rd,Hinkley High School,0,3,0,0,4
2170821,19-Nov-21,Utah,Salt Lake City (West Valley City),4195 S 3200 W,Valley Junior High School,0,0,0,0,1
2170474,18-Nov-21,Kentucky,Louisville,4615 Taylor Blvd,Iroquois High School,0,0,0,0,0
2171130,18-Nov-21,Tennessee,Clarksville,146 Cunningham Ln,New Providence Middle School,0,0,0,0,0
2170296,18-Nov-21,South Carolina,Sumter,5121 Frierson Rd,Shaw Heights School,0,0,0,0,1
2170340,18-Nov-21,Ohio,Warren,528 Educational Hwy NW,Trumbull Career & Technical Center,0,0,0,0,1
2173798,17-Nov-21,Georgia,Evans,533 Blue Ridge Dr,Lakeside High School,0,0,0,0,1
2170106,17-Nov-21,Wisconsin,Verona,234 Wildcat Way,Verona Area High School,0,0,0,0,1
2170218,17-Nov-21,North Carolina,Greensboro,801 N Josephine Boyd St,Grimsley High School,0,0,0,0,1
2170827,17-Nov-21,Texas,Midland,906 W Illinois Ave,Midland High School,0,0,0,0,1
2170920,17-Nov-21,Massachusetts,Fall River,460 Elsbree St,B.M.C Durfee High School,0,0,0,0,1
2169953,17-Nov-21,Massachusetts,Boston,375 Bremen St,Excel Academy Greenway,0,0,0,0,1
2301482,16-Nov-21,Tennessee,Memphis,658 W Mitchell Rd,Mitchell High School,0,0,0,0,1
2168589,16-Nov-21,South Carolina,Greenville,100 Pine Knoll Dr,Wade Hampton High School,0,0,0,0,1
2169378,16-Nov-21,Louisiana,Baton Rouge,2680 Bogan Walk,Park Elementary School,0,0,0,0,0
2170031,16-Nov-21,Texas,Lubbock,819 Gilbert Dr,SPC Reese Center,0,0,0,0,1
2169997,16-Nov-21,Texas,Houston,9220 Hughes Rd,Mellilo Middle School,0,0,0,0,1
2168566,16-Nov-21,Kentucky,Louisville,6415 Outer Loop,Marion C. Moore School,0,0,0,0,0
2169624,16-Nov-21,Virginia,Woodbridge,14800 Darbydale Ave,Hampton Middle School,0,0,0,0,1
2168067,16-Nov-21,Oregon,Salem,4962 Hayesville Dr NE,Stephens Middle School,0,0,0,0,1
2167672,15-Nov-21,Arkansas,Little Rock,1500 S Park St,Central High School,0,0,0,0,1
2167661,15-Nov-21,South Carolina,Greenville,122 Deoyley Ave,Hughes Academy of Science and Technology,0,0,0,0,1
2169455,15-Nov-21,Louisiana,Opelousas,730 S Market St,Opelousas Junior High School,0,0,0,0,1
2170915,15-Nov-21,Nebraska,Lincoln,2200 Dodge St,Campbell Elementary School,0,0,0,0,0
2168526,12-Nov-21,Illinois,Belvidere,1500 East Ave,Belvidere High School,0,0,0,0,1
2165411,12-Nov-21,Georgia,Conyers,3551 Underwood Rd SE,Salem High School,0,0,0,0,0
2165306,12-Nov-21,Florida,Fort Lauderdale (Oakland Park),700 NE 56th St,Northeast High School,0,0,0,0,1
2167047,12-Nov-21,Texas,Odessa,1301 Dotsy Ave,Odessa High School,0,0,0,0,1
2170528,11-Nov-21,California,Barstow,430 S 1st Ave,Barstow High School,0,0,0,0,1
2164701,11-Nov-21,Missouri,Kansas City (Raytown),8211 Sterling Ave,Raytown South High School,0,0,0,0,0
2164595,11-Nov-21,Minnesota,Saint Paul,295 Rice St,Washington Tech,0,0,0,0,0
2164075,10-Nov-21,Virginia,Virginia Beach,2001 Concert Dr,Landstown High School,0,0,0,0,1
2164812,10-Nov-21,New Mexico,Roswell,1700 W Alameda St,Parkview Early Literacy Center,0,0,0,0,1
2164693,10-Nov-21,Indiana,Indianapolis,2215 W Washington St,George Washington High School,0,0,0,0,1
2164686,10-Nov-21,Pennsylvania,Greensburg,65 Mennel Dr,Greensburg-Salem High School,0,0,0,0,1
2163320,9-Nov-21,Maryland,Salisbury,300 E College Ave,James M Bennett High School,0,0,0,0,1
2163553,9-Nov-21,Minnesota,Saint Paul,2416 11th Ave,North High School,0,0,0,0,0
2164702,9-Nov-21,Missouri,Kansas City (Raytown),8211 Sterling Ave,Raytown South High School,0,0,0,0,0
2163701,9-Nov-21,Mississippi,Biloxi,1845 Tribe Dr,Biloxi High School,0,0,0,0,0
2163430,8-Nov-21,Delaware,Wilmington,1801 Milltown Rd,John Dickinson High School,0,0,0,0,1
2163331,8-Nov-21,Maryland,Baltimore,1100 Covington St,Digital Harbor High School,0,0,0,0,0
2164070,8-Nov-21,South Carolina,Aiken,449 Rutland Dr,Aiken High School,0,0,0,0,1
2164691,8-Nov-21,New York,Plattsburgh,1585 Military Tpke,CV-TEC Plattsburgh Main Campus,0,0,0,0,1
2170112,8-Nov-21,California,Barstow,430 S 1st Ave,Barstow High School,0,0,0,0,1
2164552,8-Nov-21,New Mexico,Lovington,701 W Ave K,Lovington High School,0,0,0,0,1
2162784,7-Nov-21,Louisiana,Monroe,700 University Ave,University of Louisiana at Monroe,0,1,0,0,2
2163117,6-Nov-21,Florida,Oviedo,601 King St,Oviedo High School,0,0,0,0,1
2167830,5-Nov-21,North Carolina,Rockwell,655 Holshouser Rd,Shive Elementary School,0,0,0,0,1
2160197,5-Nov-21,Virginia,Hampton,40 Tide Mill Ln,Burbank Elementary,0,0,0,0,1
2164165,5-Nov-21,South Carolina,Columbia,120 Sparkleberry Ln,Spring Valley High School,0,0,0,0,1
